WEO_Country_Code,ISO,Country,WEO_Subject_Code,Subject_Descriptor,Subject_Notes,Units,Scale,Country_Series-Specific_Notes,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,Estimates_Start_After
248,ECU,Ecuador,TRWMA,"Tariff rate, applied, weighted mean, all products","Weighted mean applied tariff is the average of effectively applied rates weighted by the product import shares corresponding to each partner country. Data are classified using the Harmonized System of trade at the six- or eight-digit level. Tariff line data were matched to Standard International Trade Classification (SITC) revision 3 codes to define commodity groups and import weights. To the extent possible, specific rates have been converted to their ad valorem equivalent rates and have been included in the calculation of weighted mean tariffs. Import weights were calculated using the United Nations Statistics Division's Commodity Trade (Comtrade) database. Effectively applied tariff rates at the six- and eight-digit product level are averaged for products in each commodity group. When the effectively applied rate is unavailable, the most favored nation rate is used instead.",Percent,Units,See notes for: Weighted mean applied tariff is the average of effectively applied rates weighted by the product import shares corresponding to each partner country.,,,,,,,,,,,,,,8.15,11.47,11.05,10.95,10.39,10.7,11.11,9.58,11.16,10.67,9.9,8.95,8.69,6.16,5.9,5.14,4.5,6.11,4.2,4.34,,5.09,6.38,6.81,7.03,7.35,8.11,6.21,4.63,5.19,,,2022
469,EGY,Egypt,TRWMA,"Tariff rate, applied, weighted mean, all products","Weighted mean applied tariff is the average of effectively applied rates weighted by the product import shares corresponding to each partner country. Data are classified using the Harmonized System of trade at the six- or eight-digit level. Tariff line data were matched to Standard International Trade Classification (SITC) revision 3 codes to define commodity groups and import weights. To the extent possible, specific rates have been converted to their ad valorem equivalent rates and have been included in the calculation of weighted mean tariffs. Import weights were calculated using the United Nations Statistics Division's Commodity Trade (Comtrade) database. Effectively applied tariff rates at the six- and eight-digit product level are averaged for products in each commodity group. When the effectively applied rate is unavailable, the most favored nation rate is used instead.",Percent,Units,See notes for: Weighted mean applied tariff is the average of effectively applied rates weighted by the product import shares corresponding to each partner country.,,,,,,,,,,,,,,,,17.05,,,14.17,16.68,16.82,16.72,19.89,15.04,10.63,8.76,10.05,8.92,8.02,8.26,9.71,7.71,7.47,8.55,7.43,7.08,6.63,7.41,8.19,10.43,,,,,,2022
253,SLV,El Salvador,TRWMA,"Tariff rate, applied, weighted mean, all products","Weighted mean applied tariff is the average of effectively applied rates weighted by the product import shares corresponding to each partner country. Data are classified using the Harmonized System of trade at the six- or eight-digit level. Tariff line data were matched to Standard International Trade Classification (SITC) revision 3 codes to define commodity groups and import weights. To the extent possible, specific rates have been converted to their ad valorem equivalent rates and have been included in the calculation of weighted mean tariffs. Import weights were calculated using the United Nations Statistics Division's Commodity Trade (Comtrade) database. Effectively applied tariff rates at the six- and eight-digit product level are averaged for products in each commodity group. When the effectively applied rate is unavailable, the most favored nation rate is used instead.",Percent,Units,See notes for: Weighted mean applied tariff is the average of effectively applied rates weighted by the product import shares corresponding to each partner country.,,,,,,,,,,,,,,,,9.15,7.72,7.37,6.34,6.38,6.84,6.89,4.35,6.99,4.2,7.48,3.93,4.82,3.02,2.43,4.79,4.8,2.28,2.12,1.75,1.79,,2.07,1.94,2.04,1.91,1.88,2.16,,,2022
642,GNQ,Equatorial Guinea,TRWMA,"Tariff rate, applied, weighted mean, all products","Weighted mean applied tariff is the average of effectively applied rates weighted by the product import shares corresponding to each partner country. Data are classified using the Harmonized System of trade at the six- or eight-digit level. Tariff line data were matched to Standard International Trade Classification (SITC) revision 3 codes to define commodity groups and import weights. To the extent possible, specific rates have been converted to their ad valorem equivalent rates and have been included in the calculation of weighted mean tariffs. Import weights were calculated using the United Nations Statistics Division's Commodity Trade (Comtrade) database. Effectively applied tariff rates at the six- and eight-digit product level are averaged for products in each commodity group. When the effectively applied rate is unavailable, the most favored nation rate is used instead.",Percent,Units,See notes for: Weighted mean applied tariff is the average of effectively applied rates weighted by the product import shares corresponding to each partner country.,,,,,,,,,,,,,,,,,,,15.16,,,14.43,15.8,,,15.24,,15.63,,,,,,,,,,,,,,,18.18,,,2022
643,ERI,Eritrea,TRWMA,"Tariff rate, applied, weighted mean, all products","Weighted mean applied tariff is the average of effectively applied rates weighted by the product import shares corresponding to each partner country. Data are classified using the Harmonized System of trade at the six- or eight-digit level. Tariff line data were matched to Standard International Trade Classification (SITC) revision 3 codes to define commodity groups and import weights. To the extent possible, specific rates have been converted to their ad valorem equivalent rates and have been included in the calculation of weighted mean tariffs. Import weights were calculated using the United Nations Statistics Division's Commodity Trade (Comtrade) database. Effectively applied tariff rates at the six- and eight-digit product level are averaged for products in each commodity group. When the effectively applied rate is unavailable, the most favored nation rate is used instead.",Percent,Units,See notes for: Weighted mean applied tariff is the average of effectively applied rates weighted by the product import shares corresponding to each partner country.,,,,,,,,,,,,,,,,,,,,,,,5.8,,,,5.43,,,,,,,,,,,,,,,,,,,2022
939,EST,Estonia,TRWMA,"Tariff rate, applied, weighted mean, all products","Weighted mean applied tariff is the average of effectively applied rates weighted by the product import shares corresponding to each partner country. Data are classified using the Harmonized System of trade at the six- or eight-digit level. Tariff line data were matched to Standard International Trade Classification (SITC) revision 3 codes to define commodity groups and import weights. To the extent possible, specific rates have been converted to their ad valorem equivalent rates and have been included in the calculation of weighted mean tariffs. Import weights were calculated using the United Nations Statistics Division's Commodity Trade (Comtrade) database. Effectively applied tariff rates at the six- and eight-digit product level are averaged for products in each commodity group. When the effectively applied rate is unavailable, the most favored nation rate is used instead.",Percent,Units,See notes for: Weighted mean applied tariff is the average of effectively applied rates weighted by the product import shares corresponding to each partner country.,,,,,,,,,,,,,,,,0.39,0.04,0.03,0.0,0.0,0.98,1.02,0.91,0.89,2.24,2.46,2.3,2.24,1.72,1.85,2.13,1.59,1.46,1.49,2.03,2.02,2.09,1.96,1.83,1.84,1.48,1.39,1.33,,,2022
734,SWZ,Eswatini,TRWMA,"Tariff rate, applied, weighted mean, all products","Weighted mean applied tariff is the average of effectively applied rates weighted by the product import shares corresponding to each partner country. Data are classified using the Harmonized System of trade at the six- or eight-digit level. Tariff line data were matched to Standard International Trade Classification (SITC) revision 3 codes to define commodity groups and import weights. To the extent possible, specific rates have been converted to their ad valorem equivalent rates and have been included in the calculation of weighted mean tariffs. Import weights were calculated using the United Nations Statistics Division's Commodity Trade (Comtrade) database. Effectively applied tariff rates at the six- and eight-digit product level are averaged for products in each commodity group. When the effectively applied rate is unavailable, the most favored nation rate is used instead.",Percent,Units,See notes for: Weighted mean applied tariff is the average of effectively applied rates weighted by the product import shares corresponding to each partner country.,,,,,,,,,,,,,,,,,,,,,,2.6,8.78,,10.45,9.44,8.67,8.32,5.95,9.53,5.05,9.03,5.47,0.52,0.58,0.99,1.18,0.66,1.48,2.38,2.27,2.14,2.98,,,2022
644,ETH,Ethiopia,TRWMA,"Tariff rate, applied, weighted mean, all products","Weighted mean applied tariff is the average of effectively applied rates weighted by the product import shares corresponding to each partner country. Data are classified using the Harmonized System of trade at the six- or eight-digit level. Tariff line data were matched to Standard International Trade Classification (SITC) revision 3 codes to define commodity groups and import weights. To the extent possible, specific rates have been converted to their ad valorem equivalent rates and have been included in the calculation of weighted mean tariffs. Import weights were calculated using the United Nations Statistics Division's Commodity Trade (Comtrade) database. Effectively applied tariff rates at the six- and eight-digit product level are averaged for products in each commodity group. When the effectively applied rate is unavailable, the most favored nation rate is used instead.",Percent,Units,See notes for: Weighted mean applied tariff is the average of effectively applied rates weighted by the product import shares corresponding to each partner country.,,,,,,,,,,,,,,,,18.15,,,,,,12.11,13.48,,,,12.03,,10.05,10.36,10.24,10.48,9.96,,,12.14,,,12.13,,,12.66,,,,2022
819,FJI,Fiji,TRWMA,"Tariff rate, applied, weighted mean, all products","Weighted mean applied tariff is the average of effectively applied rates weighted by the product import shares corresponding to each partner country. Data are classified using the Harmonized System of trade at the six- or eight-digit level. Tariff line data were matched to Standard International Trade Classification (SITC) revision 3 codes to define commodity groups and import weights. To the extent possible, specific rates have been converted to their ad valorem equivalent rates and have been included in the calculation of weighted mean tariffs. Import weights were calculated using the United Nations Statistics Division's Commodity Trade (Comtrade) database. Effectively applied tariff rates at the six- and eight-digit product level are averaged for products in each commodity group. When the effectively applied rate is unavailable, the most favored nation rate is used instead.",Percent,Units,See notes for: Weighted mean applied tariff is the average of effectively applied rates weighted by the product import shares corresponding to each partner country.,,,,,,,,,,,,,,,,,,,,,,,,9.51,10.44,,8.92,9.07,9.97,12.15,11.28,19.88,11.75,12.02,,11.12,,16.05,16.34,23.97,16.62,8.35,,,,2022
172,FIN,Finland,TRWMA,"Tariff rate, applied, weighted mean, all products","Weighted mean applied tariff is the average of effectively applied rates weighted by the product import shares corresponding to each partner country. Data are classified using the Harmonized System of trade at the six- or eight-digit level. Tariff line data were matched to Standard International Trade Classification (SITC) revision 3 codes to define commodity groups and import weights. To the extent possible, specific rates have been converted to their ad valorem equivalent rates and have been included in the calculation of weighted mean tariffs. Import weights were calculated using the United Nations Statistics Division's Commodity Trade (Comtrade) database. Effectively applied tariff rates at the six- and eight-digit product level are averaged for products in each commodity group. When the effectively applied rate is unavailable, the most favored nation rate is used instead.",Percent,Units,See notes for: Weighted mean applied tariff is the average of effectively applied rates weighted by the product import shares corresponding to each partner country.,,,,,,,,,6.26,,6.37,,,,,,,,,,2.41,3.37,2.45,2.52,2.24,2.46,2.3,2.24,1.72,1.85,2.13,1.59,1.46,1.49,2.03,2.02,2.09,1.96,1.83,1.84,1.48,1.39,1.33,,,2022
132,FRA,France,TRWMA,"Tariff rate, applied, weighted mean, all products","Weighted mean applied tariff is the average of effectively applied rates weighted by the product import shares corresponding to each partner country. Data are classified using the Harmonized System of trade at the six- or eight-digit level. Tariff line data were matched to Standard International Trade Classification (SITC) revision 3 codes to define commodity groups and import weights. To the extent possible, specific rates have been converted to their ad valorem equivalent rates and have been included in the calculation of weighted mean tariffs. Import weights were calculated using the United Nations Statistics Division's Commodity Trade (Comtrade) database. Effectively applied tariff rates at the six- and eight-digit product level are averaged for products in each commodity group. When the effectively applied rate is unavailable, the most favored nation rate is used instead.",Percent,Units,See notes for: Weighted mean applied tariff is the average of effectively applied rates weighted by the product import shares corresponding to each partner country.,,,,,,,,,,,,,,,,,,,,,2.41,3.37,2.45,2.52,2.24,2.46,2.3,2.24,1.72,1.85,2.13,1.59,1.46,1.49,2.03,2.02,2.09,1.96,1.83,1.84,1.48,1.39,1.33,,,2022
646,GAB,Gabon,TRWMA,"Tariff rate, applied, weighted mean, all products","Weighted mean applied tariff is the average of effectively applied rates weighted by the product import shares corresponding to each partner country. Data are classified using the Harmonized System of trade at the six- or eight-digit level. Tariff line data were matched to Standard International Trade Classification (SITC) revision 3 codes to define commodity groups and import weights. To the extent possible, specific rates have been converted to their ad valorem equivalent rates and have been included in the calculation of weighted mean tariffs. Import weights were calculated using the United Nations Statistics Division's Commodity Trade (Comtrade) database. Effectively applied tariff rates at the six- and eight-digit product level are averaged for products in each commodity group. When the effectively applied rate is unavailable, the most favored nation rate is used instead.",Percent,Units,See notes for: Weighted mean applied tariff is the average of effectively applied rates weighted by the product import shares corresponding to each partner country.,,,,,,,,,,,,,,,,16.38,,,15.43,,14.59,16.15,14.72,16.78,16.78,16.29,,14.25,14.45,14.75,14.99,15.11,15.17,14.36,,14.54,16.93,,,14.5,,,16.57,,,2022
648,GMB,The Gambia,TRWMA,"Tariff rate, applied, weighted mean, all products","Weighted mean applied tariff is the average of effectively applied rates weighted by the product import shares corresponding to each partner country. Data are classified using the Harmonized System of trade at the six- or eight-digit level. Tariff line data were matched to Standard International Trade Classification (SITC) revision 3 codes to define commodity groups and import weights. To the extent possible, specific rates have been converted to their ad valorem equivalent rates and have been included in the calculation of weighted mean tariffs. Import weights were calculated using the United Nations Statistics Division's Commodity Trade (Comtrade) database. Effectively applied tariff rates at the six- and eight-digit product level are averaged for products in each commodity group. When the effectively applied rate is unavailable, the most favored nation rate is used instead.",Percent,Units,See notes for: Weighted mean applied tariff is the average of effectively applied rates weighted by the product import shares corresponding to each partner country.,,,,,,,,,,,,,,,,,,,,,,,,11.09,,,,14.72,14.77,13.46,12.02,12.5,12.5,12.66,,,,,18.08,,17.82,17.69,16.44,,,2022
915,GEO,Georgia,TRWMA,"Tariff rate, applied, weighted mean, all products","Weighted mean applied tariff is the average of effectively applied rates weighted by the product import shares corresponding to each partner country. Data are classified using the Harmonized System of trade at the six- or eight-digit level. Tariff line data were matched to Standard International Trade Classification (SITC) revision 3 codes to define commodity groups and import weights. To the extent possible, specific rates have been converted to their ad valorem equivalent rates and have been included in the calculation of weighted mean tariffs. Import weights were calculated using the United Nations Statistics Division's Commodity Trade (Comtrade) database. Effectively applied tariff rates at the six- and eight-digit product level are averaged for products in each commodity group. When the effectively applied rate is unavailable, the most favored nation rate is used instead.",Percent,Units,See notes for: Weighted mean applied tariff is the average of effectively applied rates weighted by the product import shares corresponding to each partner country.,,,,,,,,,,,,,,,,,,,,10.12,,9.67,10.7,9.44,9.43,8.21,4.32,0.55,0.57,0.5,0.48,0.81,0.7,0.66,,0.3,0.67,,,,0.21,0.34,0.42,,,2022
134,DEU,Germany,TRWMA,"Tariff rate, applied, weighted mean, all products","Weighted mean applied tariff is the average of effectively applied rates weighted by the product import shares corresponding to each partner country. Data are classified using the Harmonized System of trade at the six- or eight-digit level. Tariff line data were matched to Standard International Trade Classification (SITC) revision 3 codes to define commodity groups and import weights. To the extent possible, specific rates have been converted to their ad valorem equivalent rates and have been included in the calculation of weighted mean tariffs. Import weights were calculated using the United Nations Statistics Division's Commodity Trade (Comtrade) database. Effectively applied tariff rates at the six- and eight-digit product level are averaged for products in each commodity group. When the effectively applied rate is unavailable, the most favored nation rate is used instead.",Percent,Units,See notes for: Weighted mean applied tariff is the average of effectively applied rates weighted by the product import shares corresponding to each partner country.,,,,,,,,,,,,,,,,,,,,,2.41,3.37,2.45,2.52,2.24,2.46,2.3,2.24,1.72,1.85,2.13,1.59,1.46,1.49,2.03,2.02,2.09,1.96,1.83,1.84,1.48,1.39,1.33,,,2022
652,GHA,Ghana,TRWMA,"Tariff rate, applied, weighted mean, all products","Weighted mean applied tariff is the average of effectively applied rates weighted by the product import shares corresponding to each partner country. Data are classified using the Harmonized System of trade at the six- or eight-digit level. Tariff line data were matched to Standard International Trade Classification (SITC) revision 3 codes to define commodity groups and import weights. To the extent possible, specific rates have been converted to their ad valorem equivalent rates and have been included in the calculation of weighted mean tariffs. Import weights were calculated using the United Nations Statistics Division's Commodity Trade (Comtrade) database. Effectively applied tariff rates at the six- and eight-digit product level are averaged for products in each commodity group. When the effectively applied rate is unavailable, the most favored nation rate is used instead.",Percent,Units,See notes for: Weighted mean applied tariff is the average of effectively applied rates weighted by the product import shares corresponding to each partner country.,,,,,,,,,,,,,,10.0,,,,,,,16.2,9.05,9.05,9.05,,,,8.96,8.58,9.92,10.06,,,9.96,,,10.79,10.61,10.34,10.02,10.51,10.51,12.51,,,2022
174,GRC,Greece,TRWMA,"Tariff rate, applied, weighted mean, all products","Weighted mean applied tariff is the average of effectively applied rates weighted by the product import shares corresponding to each partner country. Data are classified using the Harmonized System of trade at the six- or eight-digit level. Tariff line data were matched to Standard International Trade Classification (SITC) revision 3 codes to define commodity groups and import weights. To the extent possible, specific rates have been converted to their ad valorem equivalent rates and have been included in the calculation of weighted mean tariffs. Import weights were calculated using the United Nations Statistics Division's Commodity Trade (Comtrade) database. Effectively applied tariff rates at the six- and eight-digit product level are averaged for products in each commodity group. When the effectively applied rate is unavailable, the most favored nation rate is used instead.",Percent,Units,See notes for: Weighted mean applied tariff is the average of effectively applied rates weighted by the product import shares corresponding to each partner country.,,,,,,,,,,,,,,,,,,,,,2.41,3.37,2.45,2.52,2.24,2.46,2.3,2.24,1.72,1.85,2.13,1.59,1.46,1.49,2.03,2.02,2.09,1.96,1.83,1.84,1.48,1.39,1.33,,,2022
328,GRD,Grenada,TRWMA,"Tariff rate, applied, weighted mean, all products","Weighted mean applied tariff is the average of effectively applied rates weighted by the product import shares corresponding to each partner country. Data are classified using the Harmonized System of trade at the six- or eight-digit level. Tariff line data were matched to Standard International Trade Classification (SITC) revision 3 codes to define commodity groups and import weights. To the extent possible, specific rates have been converted to their ad valorem equivalent rates and have been included in the calculation of weighted mean tariffs. Import weights were calculated using the United Nations Statistics Division's Commodity Trade (Comtrade) database. Effectively applied tariff rates at the six- and eight-digit product level are averaged for products in each commodity group. When the effectively applied rate is unavailable, the most favored nation rate is used instead.",Percent,Units,See notes for: Weighted mean applied tariff is the average of effectively applied rates weighted by the product import shares corresponding to each partner country.,,,,,,,,,,,,,,,,,18.58,,,16.2,11.31,15.81,12.04,11.43,,,8.75,9.5,9.36,,7.82,11.24,12.05,11.19,,11.92,12.41,,,10.79,,,12.98,,,2022
258,GTM,Guatemala,TRWMA,"Tariff rate, applied, weighted mean, all products","Weighted mean applied tariff is the average of effectively applied rates weighted by the product import shares corresponding to each partner country. Data are classified using the Harmonized System of trade at the six- or eight-digit level. Tariff line data were matched to Standard International Trade Classification (SITC) revision 3 codes to define commodity groups and import weights. To the extent possible, specific rates have been converted to their ad valorem equivalent rates and have been included in the calculation of weighted mean tariffs. Import weights were calculated using the United Nations Statistics Division's Commodity Trade (Comtrade) database. Effectively applied tariff rates at the six- and eight-digit product level are averaged for products in each commodity group. When the effectively applied rate is unavailable, the most favored nation rate is used instead.",Percent,Units,See notes for: Weighted mean applied tariff is the average of effectively applied rates weighted by the product import shares corresponding to each partner country.,,,,,,,,,,,,,,,,8.66,,6.8,6.98,5.94,5.81,6.44,6.11,6.18,4.9,5.82,5.39,4.53,2.74,2.84,2.35,2.21,2.46,1.75,1.48,1.39,,,,,1.59,1.72,2.39,,,2022
656,GIN,Guinea,TRWMA,"Tariff rate, applied, weighted mean, all products","Weighted mean applied tariff is the average of effectively applied rates weighted by the product import shares corresponding to each partner country. Data are classified using the Harmonized System of trade at the six- or eight-digit level. Tariff line data were matched to Standard International Trade Classification (SITC) revision 3 codes to define commodity groups and import weights. To the extent possible, specific rates have been converted to their ad valorem equivalent rates and have been included in the calculation of weighted mean tariffs. Import weights were calculated using the United Nations Statistics Division's Commodity Trade (Comtrade) database. Effectively applied tariff rates at the six- and eight-digit product level are averaged for products in each commodity group. When the effectively applied rate is unavailable, the most favored nation rate is used instead.",Percent,Units,See notes for: Weighted mean applied tariff is the average of effectively applied rates weighted by the product import shares corresponding to each partner country.,,,,,,,,,,,,,,,,,,,5.97,,,,,,6.11,12.53,,,11.91,11.75,11.91,,11.91,,,,,12.25,11.29,10.9,12.23,12.26,12.6,,,2022
654,GNB,Guinea-Bissau,TRWMA,"Tariff rate, applied, weighted mean, all products","Weighted mean applied tariff is the average of effectively applied rates weighted by the product import shares corresponding to each partner country. Data are classified using the Harmonized System of trade at the six- or eight-digit level. Tariff line data were matched to Standard International Trade Classification (SITC) revision 3 codes to define commodity groups and import weights. To the extent possible, specific rates have been converted to their ad valorem equivalent rates and have been included in the calculation of weighted mean tariffs. Import weights were calculated using the United Nations Statistics Division's Commodity Trade (Comtrade) database. Effectively applied tariff rates at the six- and eight-digit product level are averaged for products in each commodity group. When the effectively applied rate is unavailable, the most favored nation rate is used instead.",Percent,Units,See notes for: Weighted mean applied tariff is the average of effectively applied rates weighted by the product import shares corresponding to each partner country.,,,,,,,,,,,,,,,,,,,,,,12.8,12.8,13.28,13.94,11.62,11.54,13.36,12.42,9.84,11.69,11.21,9.66,12.79,9.9,,,15.5,14.39,11.28,11.65,11.82,11.7,,,2022
336,GUY,Guyana,TRWMA,"Tariff rate, applied, weighted mean, all products","Weighted mean applied tariff is the average of effectively applied rates weighted by the product import shares corresponding to each partner country. Data are classified using the Harmonized System of trade at the six- or eight-digit level. Tariff line data were matched to Standard International Trade Classification (SITC) revision 3 codes to define commodity groups and import weights. To the extent possible, specific rates have been converted to their ad valorem equivalent rates and have been included in the calculation of weighted mean tariffs. Import weights were calculated using the United Nations Statistics Division's Commodity Trade (Comtrade) database. Effectively applied tariff rates at the six- and eight-digit product level are averaged for products in each commodity group. When the effectively applied rate is unavailable, the most favored nation rate is used instead.",Percent,Units,See notes for: Weighted mean applied tariff is the average of effectively applied rates weighted by the product import shares corresponding to each partner country.,,,,,,,,,,,,,,,,,18.71,,,15.2,15.54,11.61,11.84,11.5,,,6.21,11.08,6.31,11.58,6.6,6.84,7.13,8.01,,6.73,6.58,6.61,3.74,9.55,6.51,4.73,9.27,,,2022
263,HTI,Haiti,TRWMA,"Tariff rate, applied, weighted mean, all products","Weighted mean applied tariff is the average of effectively applied rates weighted by the product import shares corresponding to each partner country. Data are classified using the Harmonized System of trade at the six- or eight-digit level. Tariff line data were matched to Standard International Trade Classification (SITC) revision 3 codes to define commodity groups and import weights. To the extent possible, specific rates have been converted to their ad valorem equivalent rates and have been included in the calculation of weighted mean tariffs. Import weights were calculated using the United Nations Statistics Division's Commodity Trade (Comtrade) database. Effectively applied tariff rates at the six- and eight-digit product level are averaged for products in each commodity group. When the effectively applied rate is unavailable, the most favored nation rate is used instead.",Percent,Units,See notes for: Weighted mean applied tariff is the average of effectively applied rates weighted by the product import shares corresponding to each partner country.,,,,,,,,,,,,,,,,,,,,,,3.59,3.8,,,,,4.75,4.81,3.5,6.97,6.58,4.44,6.52,7.18,6.55,6.52,,,,6.76,,,,,2022
268,HND,Honduras,TRWMA,"Tariff rate, applied, weighted mean, all products","Weighted mean applied tariff is the average of effectively applied rates weighted by the product import shares corresponding to each partner country. Data are classified using the Harmonized System of trade at the six- or eight-digit level. Tariff line data were matched to Standard International Trade Classification (SITC) revision 3 codes to define commodity groups and import weights. To the extent possible, specific rates have been converted to their ad valorem equivalent rates and have been included in the calculation of weighted mean tariffs. Import weights were calculated using the United Nations Statistics Division's Commodity Trade (Comtrade) database. Effectively applied tariff rates at the six- and eight-digit product level are averaged for products in each commodity group. When the effectively applied rate is unavailable, the most favored nation rate is used instead.",Percent,Units,See notes for: Weighted mean applied tariff is the average of effectively applied rates weighted by the product import shares corresponding to each partner country.,,,,,,,,,,,,,,,,8.97,7.8,9.76,8.05,7.7,8.35,8.76,7.18,7.18,4.94,6.01,5.92,4.47,3.5,6.71,6.65,6.35,6.31,5.77,,2.79,,,3.41,,3.31,2.85,2.11,,,2022
532,HKG,Hong Kong SAR,TRWMA,"Tariff rate, applied, weighted mean, all products","Weighted mean applied tariff is the average of effectively applied rates weighted by the product import shares corresponding to each partner country. Data are classified using the Harmonized System of trade at the six- or eight-digit level. Tariff line data were matched to Standard International Trade Classification (SITC) revision 3 codes to define commodity groups and import weights. To the extent possible, specific rates have been converted to their ad valorem equivalent rates and have been included in the calculation of weighted mean tariffs. Import weights were calculated using the United Nations Statistics Division's Commodity Trade (Comtrade) database. Effectively applied tariff rates at the six- and eight-digit product level are averaged for products in each commodity group. When the effectively applied rate is unavailable, the most favored nation rate is used instead.",Percent,Units,See notes for: Weighted mean applied tariff is the average of effectively applied rates weighted by the product import shares corresponding to each partner country.,,,,,,,,,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2022
944,HUN,Hungary,TRWMA,"Tariff rate, applied, weighted mean, all products","Weighted mean applied tariff is the average of effectively applied rates weighted by the product import shares corresponding to each partner country. Data are classified using the Harmonized System of trade at the six- or eight-digit level. Tariff line data were matched to Standard International Trade Classification (SITC) revision 3 codes to define commodity groups and import weights. To the extent possible, specific rates have been converted to their ad valorem equivalent rates and have been included in the calculation of weighted mean tariffs. Import weights were calculated using the United Nations Statistics Division's Commodity Trade (Comtrade) database. Effectively applied tariff rates at the six- and eight-digit product level are averaged for products in each commodity group. When the effectively applied rate is unavailable, the most favored nation rate is used instead.",Percent,Units,See notes for: Weighted mean applied tariff is the average of effectively applied rates weighted by the product import shares corresponding to each partner country.,,,,,,,,,,,,10.07,,8.96,,,8.62,4.48,,,,,7.91,,2.24,2.46,2.3,2.24,1.72,1.85,2.13,1.59,1.46,1.49,2.03,2.02,2.09,1.96,1.83,1.84,1.48,1.39,1.33,,,2022
176,ISL,Iceland,TRWMA,"Tariff rate, applied, weighted mean, all products","Weighted mean applied tariff is the average of effectively applied rates weighted by the product import shares corresponding to each partner country. Data are classified using the Harmonized System of trade at the six- or eight-digit level. Tariff line data were matched to Standard International Trade Classification (SITC) revision 3 codes to define commodity groups and import weights. To the extent possible, specific rates have been converted to their ad valorem equivalent rates and have been included in the calculation of weighted mean tariffs. Import weights were calculated using the United Nations Statistics Division's Commodity Trade (Comtrade) database. Effectively applied tariff rates at the six- and eight-digit product level are averaged for products in each commodity group. When the effectively applied rate is unavailable, the most favored nation rate is used instead.",Percent,Units,See notes for: Weighted mean applied tariff is the average of effectively applied rates weighted by the product import shares corresponding to each partner country.,,,,,,,,,,,,,,3.41,,,3.64,,4.51,3.65,4.72,3.68,,4.31,4.52,4.24,1.83,1.9,1.85,1.65,1.5,1.58,1.47,1.66,1.6,1.42,1.47,1.57,,1.53,,1.51,1.63,,,2022
534,IND,India,TRWMA,"Tariff rate, applied, weighted mean, all products","Weighted mean applied tariff is the average of effectively applied rates weighted by the product import shares corresponding to each partner country. Data are classified using the Harmonized System of trade at the six- or eight-digit level. Tariff line data were matched to Standard International Trade Classification (SITC) revision 3 codes to define commodity groups and import weights. To the extent possible, specific rates have been converted to their ad valorem equivalent rates and have been included in the calculation of weighted mean tariffs. Import weights were calculated using the United Nations Statistics Division's Commodity Trade (Comtrade) database. Effectively applied tariff rates at the six- and eight-digit product level are averaged for products in each commodity group. When the effectively applied rate is unavailable, the most favored nation rate is used instead.",Percent,Units,See notes for: Weighted mean applied tariff is the average of effectively applied rates weighted by the product import shares corresponding to each partner country.,,,,,,,,,,,56.36,,27.01,,,,23.72,20.13,,28.51,23.36,26.51,23.08,21.45,22.96,13.9,8.99,11.99,5.98,6.84,6.1,7.33,6.32,6.34,,7.32,6.35,5.78,4.88,6.59,6.19,5.87,4.59,,,2022
536,IDN,Indonesia,TRWMA,"Tariff rate, applied, weighted mean, all products","Weighted mean applied tariff is the average of effectively applied rates weighted by the product import shares corresponding to each partner country. Data are classified using the Harmonized System of trade at the six- or eight-digit level. Tariff line data were matched to Standard International Trade Classification (SITC) revision 3 codes to define commodity groups and import weights. To the extent possible, specific rates have been converted to their ad valorem equivalent rates and have been included in the calculation of weighted mean tariffs. Import weights were calculated using the United Nations Statistics Division's Commodity Trade (Comtrade) database. Effectively applied tariff rates at the six- and eight-digit product level are averaged for products in each commodity group. When the effectively applied rate is unavailable, the most favored nation rate is used instead.",Percent,Units,See notes for: Weighted mean applied tariff is the average of effectively applied rates weighted by the product import shares corresponding to each partner country.,,,,,,,,,,14.54,15.09,,,12.51,,10.84,7.73,15.06,5.48,6.05,5.16,4.14,4.38,4.04,4.02,3.97,3.53,2.9,4.38,1.71,2.56,2.62,2.54,2.37,,,2.64,2.06,2.0,2.0,2.04,1.83,1.83,,,2022
