WEO_Country_Code,ISO,Country,WEO_Subject_Code,Subject_Descriptor,Subject_Notes,Units,Scale,Country_Series-Specific_Notes,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,Estimates_Start_After
935,CZE,Czech Republic,LUR,Unemployment rate,"Unemployment rate can be defined by either the national definition, the ILO harmonized definition, or the OECD harmonized definition. The OECD harmonized unemployment rate gives the number of unemployed persons as a percentage of the labor force (the total number of people employed plus unemployed). [OECD Main Economic Indicators, OECD, monthly] As defined by the International Labour Organization, unemployed workers are those who are currently not working but are willing and able to work for pay, currently available to work, and have actively searched for work. [ILO, http://www.ilo.org/public/english/bureau/stat/res/index.htm]",Percent of total labor force,Units,Source: National Statistics Office. Haver Analytics Latest actual data: 2023 Employment type: Harmonized ILO definition Primary domestic currency: Czech koruna Data last updated: 09/2024,,,,,,,,,,,,,,,,4.0,3.9,4.775,6.491,8.72,8.757,8.113,7.27,7.77,8.344,7.932,7.128,5.306,4.377,6.703,7.284,6.708,6.975,6.949,6.111,5.021,3.946,2.89,2.177,1.96,2.512,2.734,2.165,2.578,2.8,2023
128,DNK,Denmark,LUR,Unemployment rate,"Unemployment rate can be defined by either the national definition, the ILO harmonized definition, or the OECD harmonized definition. The OECD harmonized unemployment rate gives the number of unemployed persons as a percentage of the labor force (the total number of people employed plus unemployed). [OECD Main Economic Indicators, OECD, monthly] As defined by the International Labour Organization, unemployed workers are those who are currently not working but are willing and able to work for pay, currently available to work, and have actively searched for work. [ILO, http://www.ilo.org/public/english/bureau/stat/res/index.htm]",Percent of total labor force,Units,Source: Eurostat Latest actual data: 2022 Employment type: National definition Primary domestic currency: Danish krone Data last updated: 08/2024,5.287,7.133,7.602,8.375,7.925,6.617,4.983,5.0,5.658,6.825,7.167,7.867,8.608,9.533,7.733,6.758,6.317,5.242,4.883,5.108,4.317,4.508,4.642,5.433,5.517,4.8,3.9,3.617,2.65,4.833,6.058,5.95,6.075,5.758,4.992,4.542,4.125,4.2,3.85,3.658,4.65,3.608,2.517,2.783,2.9,2022
611,DJI,Djibouti,LUR,Unemployment rate,"Unemployment rate can be defined by either the national definition, the ILO harmonized definition, or the OECD harmonized definition. The OECD harmonized unemployment rate gives the number of unemployed persons as a percentage of the labor force (the total number of people employed plus unemployed). [OECD Main Economic Indicators, OECD, monthly] As defined by the International Labour Organization, unemployed workers are those who are currently not working but are willing and able to work for pay, currently available to work, and have actively searched for work. [ILO, http://www.ilo.org/public/english/bureau/stat/res/index.htm]",Percent of total labor force,Units,Source:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1980
321,DMA,Dominica,LUR,Unemployment rate,"Unemployment rate can be defined by either the national definition, the ILO harmonized definition, or the OECD harmonized definition. The OECD harmonized unemployment rate gives the number of unemployed persons as a percentage of the labor force (the total number of people employed plus unemployed). [OECD Main Economic Indicators, OECD, monthly] As defined by the International Labour Organization, unemployed workers are those who are currently not working but are willing and able to work for pay, currently available to work, and have actively searched for work. [ILO, http://www.ilo.org/public/english/bureau/stat/res/index.htm]",Percent of total labor force,Units,Source:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1980
243,DOM,Dominican Republic,LUR,Unemployment rate,"Unemployment rate can be defined by either the national definition, the ILO harmonized definition, or the OECD harmonized definition. The OECD harmonized unemployment rate gives the number of unemployed persons as a percentage of the labor force (the total number of people employed plus unemployed). [OECD Main Economic Indicators, OECD, monthly] As defined by the International Labour Organization, unemployed workers are those who are currently not working but are willing and able to work for pay, currently available to work, and have actively searched for work. [ILO, http://www.ilo.org/public/english/bureau/stat/res/index.htm]",Percent of total labor force,Units,Source: Central Bank Latest actual data: 2022 Employment type: National definition Primary domestic currency: Dominican peso Data last updated: 09/2024,,,,,,,,,,,,9.237,9.537,9.337,7.387,7.287,7.537,7.187,7.387,6.287,8.05,9.083,8.479,8.674,7.879,8.237,7.075,6.452,5.959,6.835,6.52,7.613,8.407,9.196,8.538,7.328,7.08,5.509,5.656,6.167,5.829,7.384,5.293,5.305,6.0,2022
248,ECU,Ecuador,LUR,Unemployment rate,"Unemployment rate can be defined by either the national definition, the ILO harmonized definition, or the OECD harmonized definition. The OECD harmonized unemployment rate gives the number of unemployed persons as a percentage of the labor force (the total number of people employed plus unemployed). [OECD Main Economic Indicators, OECD, monthly] As defined by the International Labour Organization, unemployed workers are those who are currently not working but are willing and able to work for pay, currently available to work, and have actively searched for work. [ILO, http://www.ilo.org/public/english/bureau/stat/res/index.htm]",Percent of total labor force,Units,Source: National Statistics Office. Source: INEC and Central Bank Latest actual data: 2023 Employment type: National definition Primary domestic currency: US dollar Data last updated: 09/2024,,,,,,,,,7.0,7.9,6.1,8.5,8.9,8.3,5.696,5.493,9.046,7.828,10.163,13.107,7.625,9.554,7.828,10.163,7.219,7.095,6.687,6.923,5.95,6.47,5.02,4.21,4.12,4.15,3.8,4.77,5.21,4.62,3.69,3.84,5.346,4.15,3.19,3.38,4.2,2023
469,EGY,Egypt,LUR,Unemployment rate,"Unemployment rate can be defined by either the national definition, the ILO harmonized definition, or the OECD harmonized definition. The OECD harmonized unemployment rate gives the number of unemployed persons as a percentage of the labor force (the total number of people employed plus unemployed). [OECD Main Economic Indicators, OECD, monthly] As defined by the International Labour Organization, unemployed workers are those who are currently not working but are willing and able to work for pay, currently available to work, and have actively searched for work. [ILO, http://www.ilo.org/public/english/bureau/stat/res/index.htm]",Percent of total labor force,Units,Source: National Statistics Office Latest actual data: FY2022/23 Employment type: Harmonized ILO definition Primary domestic currency: Egyptian pound Data last updated: 09/2024,,,,,,,,,,,8.044,8.791,8.952,10.911,11.143,11.176,9.467,8.671,7.955,7.692,8.995,8.808,10.05,11.275,10.526,11.468,10.917,9.205,8.676,9.367,9.21,10.379,12.373,12.992,13.365,12.859,12.705,12.245,10.932,8.612,8.296,7.292,7.323,7.185,7.23,2023
253,SLV,El Salvador,LUR,Unemployment rate,"Unemployment rate can be defined by either the national definition, the ILO harmonized definition, or the OECD harmonized definition. The OECD harmonized unemployment rate gives the number of unemployed persons as a percentage of the labor force (the total number of people employed plus unemployed). [OECD Main Economic Indicators, OECD, monthly] As defined by the International Labour Organization, unemployed workers are those who are currently not working but are willing and able to work for pay, currently available to work, and have actively searched for work. [ILO, http://www.ilo.org/public/english/bureau/stat/res/index.htm]",Percent of total labor force,Units,Source: National Statistics Office Latest actual data: 2023 Employment type: Harmonized ILO definition Primary domestic currency: US dollar Data last updated: 09/2024,,,,,,,,,10.154,9.074,10.0,8.7,9.441,10.04,7.844,7.744,7.844,8.143,7.444,6.546,6.845,7.105,6.376,7.065,6.925,7.344,6.745,6.446,6.046,7.444,7.145,6.745,6.246,6.046,7.145,7.145,7.145,7.195,6.496,6.486,7.045,6.321,5.05,5.216,5.216,2023
642,GNQ,Equatorial Guinea,LUR,Unemployment rate,"Unemployment rate can be defined by either the national definition, the ILO harmonized definition, or the OECD harmonized definition. The OECD harmonized unemployment rate gives the number of unemployed persons as a percentage of the labor force (the total number of people employed plus unemployed). [OECD Main Economic Indicators, OECD, monthly] As defined by the International Labour Organization, unemployed workers are those who are currently not working but are willing and able to work for pay, currently available to work, and have actively searched for work. [ILO, http://www.ilo.org/public/english/bureau/stat/res/index.htm]",Percent of total labor force,Units,Source:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1980
643,ERI,Eritrea,LUR,Unemployment rate,"Unemployment rate can be defined by either the national definition, the ILO harmonized definition, or the OECD harmonized definition. The OECD harmonized unemployment rate gives the number of unemployed persons as a percentage of the labor force (the total number of people employed plus unemployed). [OECD Main Economic Indicators, OECD, monthly] As defined by the International Labour Organization, unemployed workers are those who are currently not working but are willing and able to work for pay, currently available to work, and have actively searched for work. [ILO, http://www.ilo.org/public/english/bureau/stat/res/index.htm]",Percent of total labor force,Units,Source:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1980
939,EST,Estonia,LUR,Unemployment rate,"Unemployment rate can be defined by either the national definition, the ILO harmonized definition, or the OECD harmonized definition. The OECD harmonized unemployment rate gives the number of unemployed persons as a percentage of the labor force (the total number of people employed plus unemployed). [OECD Main Economic Indicators, OECD, monthly] As defined by the International Labour Organization, unemployed workers are those who are currently not working but are willing and able to work for pay, currently available to work, and have actively searched for work. [ILO, http://www.ilo.org/public/english/bureau/stat/res/index.htm]",Percent of total labor force,Units,Source: National Statistics Office Latest actual data: 2022 Employment type: Harmonized ILO definition Primary domestic currency: Euro Data last updated: 09/2024,,,,,,,,,,,,,,6.526,7.546,9.645,9.881,9.634,9.831,12.201,14.602,13.009,11.227,10.342,10.14,8.031,5.912,4.592,5.455,13.549,16.707,12.325,10.023,8.628,7.351,6.185,6.758,5.763,5.371,4.448,6.806,6.177,5.571,6.376,7.516,2022
734,SWZ,Eswatini,LUR,Unemployment rate,"Unemployment rate can be defined by either the national definition, the ILO harmonized definition, or the OECD harmonized definition. The OECD harmonized unemployment rate gives the number of unemployed persons as a percentage of the labor force (the total number of people employed plus unemployed). [OECD Main Economic Indicators, OECD, monthly] As defined by the International Labour Organization, unemployed workers are those who are currently not working but are willing and able to work for pay, currently available to work, and have actively searched for work. [ILO, http://www.ilo.org/public/english/bureau/stat/res/index.htm]",Percent of total labor force,Units,Source:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1980
644,ETH,Ethiopia,LUR,Unemployment rate,"Unemployment rate can be defined by either the national definition, the ILO harmonized definition, or the OECD harmonized definition. The OECD harmonized unemployment rate gives the number of unemployed persons as a percentage of the labor force (the total number of people employed plus unemployed). [OECD Main Economic Indicators, OECD, monthly] As defined by the International Labour Organization, unemployed workers are those who are currently not working but are willing and able to work for pay, currently available to work, and have actively searched for work. [ILO, http://www.ilo.org/public/english/bureau/stat/res/index.htm]",Percent of total labor force,Units,Source:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1980
819,FJI,Fiji,LUR,Unemployment rate,"Unemployment rate can be defined by either the national definition, the ILO harmonized definition, or the OECD harmonized definition. The OECD harmonized unemployment rate gives the number of unemployed persons as a percentage of the labor force (the total number of people employed plus unemployed). [OECD Main Economic Indicators, OECD, monthly] As defined by the International Labour Organization, unemployed workers are those who are currently not working but are willing and able to work for pay, currently available to work, and have actively searched for work. [ILO, http://www.ilo.org/public/english/bureau/stat/res/index.htm]",Percent of total labor force,Units,Source: National Statistics Office. 2012-2013 unemployment rate are missing since the authority didn't provide it. The numbers here are based on linear interpolation using 2011 and 2014 data. Latest actual data: 2020 Employment type: Not applicable Primary domestic currency: Fijian dollar Data last updated: 09/2024,,,,,,,9.551,11.908,12.003,7.789,8.172,7.534,6.895,7.534,7.278,6.895,3.742,4.183,4.628,5.071,5.512,5.951,6.388,6.822,7.255,7.3,7.7,8.6,8.8,8.7,7.1,7.1,6.8,6.367,6.2,5.5,5.5,4.5,4.5,4.5,13.351,9.0,6.5,5.5,5.0,2020
172,FIN,Finland,LUR,Unemployment rate,"Unemployment rate can be defined by either the national definition, the ILO harmonized definition, or the OECD harmonized definition. The OECD harmonized unemployment rate gives the number of unemployed persons as a percentage of the labor force (the total number of people employed plus unemployed). [OECD Main Economic Indicators, OECD, monthly] As defined by the International Labour Organization, unemployed workers are those who are currently not working but are willing and able to work for pay, currently available to work, and have actively searched for work. [ILO, http://www.ilo.org/public/english/bureau/stat/res/index.htm]",Percent of total labor force,Units,Source: National Statistics Office. Downloaded through Haver Analytics Latest actual data: 2023 Employment type: Harmonized ILO definition Primary domestic currency: Euro Data last updated: 09/2024,5.288,5.743,6.076,6.147,5.928,6.049,6.665,4.9,4.208,3.108,3.2,6.7,11.8,16.5,16.7,15.5,14.6,12.7,11.5,10.275,9.875,9.2,9.175,9.075,8.875,8.475,7.775,6.95,6.425,8.325,8.5,7.9,7.8,8.325,8.825,9.575,8.975,8.825,7.417,6.725,7.767,7.608,6.775,7.225,8.325,2023
132,FRA,France,LUR,Unemployment rate,"Unemployment rate can be defined by either the national definition, the ILO harmonized definition, or the OECD harmonized definition. The OECD harmonized unemployment rate gives the number of unemployed persons as a percentage of the labor force (the total number of people employed plus unemployed). [OECD Main Economic Indicators, OECD, monthly] As defined by the International Labour Organization, unemployed workers are those who are currently not working but are willing and able to work for pay, currently available to work, and have actively searched for work. [ILO, http://www.ilo.org/public/english/bureau/stat/res/index.htm]",Percent of total labor force,Units,Source: National Statistics Office Latest actual data: 2023 Employment type: Harmonized ILO definition. Data prior to 1983 are not harmonized. Primary domestic currency: Euro Data last updated: 10/2024,6.349,7.438,8.069,7.383,8.458,8.7,8.875,9.15,8.842,8.7,8.4,8.617,9.442,10.267,10.667,10.508,10.833,10.892,10.692,10.442,9.175,8.458,8.275,8.517,8.883,8.883,8.858,8.017,7.442,9.117,9.267,9.208,9.767,10.308,10.267,10.342,10.067,9.417,9.025,8.425,8.025,7.875,7.308,7.35,7.357,2023
646,GAB,Gabon,LUR,Unemployment rate,"Unemployment rate can be defined by either the national definition, the ILO harmonized definition, or the OECD harmonized definition. The OECD harmonized unemployment rate gives the number of unemployed persons as a percentage of the labor force (the total number of people employed plus unemployed). [OECD Main Economic Indicators, OECD, monthly] As defined by the International Labour Organization, unemployed workers are those who are currently not working but are willing and able to work for pay, currently available to work, and have actively searched for work. [ILO, http://www.ilo.org/public/english/bureau/stat/res/index.htm]",Percent of total labor force,Units,Source:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1980
648,GMB,The Gambia,LUR,Unemployment rate,"Unemployment rate can be defined by either the national definition, the ILO harmonized definition, or the OECD harmonized definition. The OECD harmonized unemployment rate gives the number of unemployed persons as a percentage of the labor force (the total number of people employed plus unemployed). [OECD Main Economic Indicators, OECD, monthly] As defined by the International Labour Organization, unemployed workers are those who are currently not working but are willing and able to work for pay, currently available to work, and have actively searched for work. [ILO, http://www.ilo.org/public/english/bureau/stat/res/index.htm]",Percent of total labor force,Units,Source:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1980
915,GEO,Georgia,LUR,Unemployment rate,"Unemployment rate can be defined by either the national definition, the ILO harmonized definition, or the OECD harmonized definition. The OECD harmonized unemployment rate gives the number of unemployed persons as a percentage of the labor force (the total number of people employed plus unemployed). [OECD Main Economic Indicators, OECD, monthly] As defined by the International Labour Organization, unemployed workers are those who are currently not working but are willing and able to work for pay, currently available to work, and have actively searched for work. [ILO, http://www.ilo.org/public/english/bureau/stat/res/index.htm]",Percent of total labor force,Units,Source: National Statistics Office Latest actual data: 2023 Employment type: Harmonized ILO definition Primary domestic currency: Georgian lari Data last updated: 09/2024,,,,,,,,,,,,,,,,,12.715,7.551,12.4,12.6,10.3,11.1,13.5,12.7,13.9,15.1,15.4,17.4,17.9,18.3,27.2,27.2,26.7,26.4,23.0,21.9,21.7,21.6,19.2,17.6,18.5,20.6,17.3,16.4,14.5,2023
134,DEU,Germany,LUR,Unemployment rate,"Unemployment rate can be defined by either the national definition, the ILO harmonized definition, or the OECD harmonized definition. The OECD harmonized unemployment rate gives the number of unemployed persons as a percentage of the labor force (the total number of people employed plus unemployed). [OECD Main Economic Indicators, OECD, monthly] As defined by the International Labour Organization, unemployed workers are those who are currently not working but are willing and able to work for pay, currently available to work, and have actively searched for work. [ILO, http://www.ilo.org/public/english/bureau/stat/res/index.htm]",Percent of total labor force,Units,Source: National Statistics Office Latest actual data: 2023 Notes: Data until 1990 refers to German federation only (West Germany). Data from 1991 refer to United Germany. Employment type: Harmonized ILO definition Primary domestic currency: Euro Data last updated: 10/2024,3.359,4.831,6.734,8.099,8.058,8.124,7.834,7.843,7.735,6.79,6.155,5.47,6.592,7.775,8.425,8.233,8.908,9.658,9.383,8.558,7.95,7.8,8.6,9.708,10.333,11.008,10.042,8.542,7.425,7.225,6.575,5.517,5.083,4.95,4.708,4.367,3.908,3.567,3.208,2.975,3.625,3.575,3.067,3.025,3.352,2023
652,GHA,Ghana,LUR,Unemployment rate,"Unemployment rate can be defined by either the national definition, the ILO harmonized definition, or the OECD harmonized definition. The OECD harmonized unemployment rate gives the number of unemployed persons as a percentage of the labor force (the total number of people employed plus unemployed). [OECD Main Economic Indicators, OECD, monthly] As defined by the International Labour Organization, unemployed workers are those who are currently not working but are willing and able to work for pay, currently available to work, and have actively searched for work. [ILO, http://www.ilo.org/public/english/bureau/stat/res/index.htm]",Percent of total labor force,Units,Source:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1980
174,GRC,Greece,LUR,Unemployment rate,"Unemployment rate can be defined by either the national definition, the ILO harmonized definition, or the OECD harmonized definition. The OECD harmonized unemployment rate gives the number of unemployed persons as a percentage of the labor force (the total number of people employed plus unemployed). [OECD Main Economic Indicators, OECD, monthly] As defined by the International Labour Organization, unemployed workers are those who are currently not working but are willing and able to work for pay, currently available to work, and have actively searched for work. [ILO, http://www.ilo.org/public/english/bureau/stat/res/index.htm]",Percent of total labor force,Units,"Source: National Statistics Office. Formally, the National Statistical Office (ELSTAT) Latest actual data: 2023 Notes: The historical data source for unit labor costs in manufacturing is Eurostat. Employment type: National definition Primary domestic currency: Euro Data last updated: 09/2024",2.663,4.0,5.8,7.9,8.1,7.8,7.4,7.4,7.7,7.5,7.0,7.7,8.7,9.7,9.6,10.0,10.3,10.3,11.2,12.125,11.35,10.775,10.35,9.775,10.6,10.0,9.0,8.4,7.75,9.6,12.725,17.85,24.425,27.475,26.5,24.9,23.55,21.45,19.3,17.325,16.325,14.775,12.425,11.075,10.52,2023
328,GRD,Grenada,LUR,Unemployment rate,"Unemployment rate can be defined by either the national definition, the ILO harmonized definition, or the OECD harmonized definition. The OECD harmonized unemployment rate gives the number of unemployed persons as a percentage of the labor force (the total number of people employed plus unemployed). [OECD Main Economic Indicators, OECD, monthly] As defined by the International Labour Organization, unemployed workers are those who are currently not working but are willing and able to work for pay, currently available to work, and have actively searched for work. [ILO, http://www.ilo.org/public/english/bureau/stat/res/index.htm]",Percent of total labor force,Units,Source:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1980
258,GTM,Guatemala,LUR,Unemployment rate,"Unemployment rate can be defined by either the national definition, the ILO harmonized definition, or the OECD harmonized definition. The OECD harmonized unemployment rate gives the number of unemployed persons as a percentage of the labor force (the total number of people employed plus unemployed). [OECD Main Economic Indicators, OECD, monthly] As defined by the International Labour Organization, unemployed workers are those who are currently not working but are willing and able to work for pay, currently available to work, and have actively searched for work. [ILO, http://www.ilo.org/public/english/bureau/stat/res/index.htm]",Percent of total labor force,Units,Source:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1980
656,GIN,Guinea,LUR,Unemployment rate,"Unemployment rate can be defined by either the national definition, the ILO harmonized definition, or the OECD harmonized definition. The OECD harmonized unemployment rate gives the number of unemployed persons as a percentage of the labor force (the total number of people employed plus unemployed). [OECD Main Economic Indicators, OECD, monthly] As defined by the International Labour Organization, unemployed workers are those who are currently not working but are willing and able to work for pay, currently available to work, and have actively searched for work. [ILO, http://www.ilo.org/public/english/bureau/stat/res/index.htm]",Percent of total labor force,Units,Source:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1980
654,GNB,Guinea-Bissau,LUR,Unemployment rate,"Unemployment rate can be defined by either the national definition, the ILO harmonized definition, or the OECD harmonized definition. The OECD harmonized unemployment rate gives the number of unemployed persons as a percentage of the labor force (the total number of people employed plus unemployed). [OECD Main Economic Indicators, OECD, monthly] As defined by the International Labour Organization, unemployed workers are those who are currently not working but are willing and able to work for pay, currently available to work, and have actively searched for work. [ILO, http://www.ilo.org/public/english/bureau/stat/res/index.htm]",Percent of total labor force,Units,Source:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1980
336,GUY,Guyana,LUR,Unemployment rate,"Unemployment rate can be defined by either the national definition, the ILO harmonized definition, or the OECD harmonized definition. The OECD harmonized unemployment rate gives the number of unemployed persons as a percentage of the labor force (the total number of people employed plus unemployed). [OECD Main Economic Indicators, OECD, monthly] As defined by the International Labour Organization, unemployed workers are those who are currently not working but are willing and able to work for pay, currently available to work, and have actively searched for work. [ILO, http://www.ilo.org/public/english/bureau/stat/res/index.htm]",Percent of total labor force,Units,Source:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1980
263,HTI,Haiti,LUR,Unemployment rate,"Unemployment rate can be defined by either the national definition, the ILO harmonized definition, or the OECD harmonized definition. The OECD harmonized unemployment rate gives the number of unemployed persons as a percentage of the labor force (the total number of people employed plus unemployed). [OECD Main Economic Indicators, OECD, monthly] As defined by the International Labour Organization, unemployed workers are those who are currently not working but are willing and able to work for pay, currently available to work, and have actively searched for work. [ILO, http://www.ilo.org/public/english/bureau/stat/res/index.htm]",Percent of total labor force,Units,Source:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1980
268,HND,Honduras,LUR,Unemployment rate,"Unemployment rate can be defined by either the national definition, the ILO harmonized definition, or the OECD harmonized definition. The OECD harmonized unemployment rate gives the number of unemployed persons as a percentage of the labor force (the total number of people employed plus unemployed). [OECD Main Economic Indicators, OECD, monthly] As defined by the International Labour Organization, unemployed workers are those who are currently not working but are willing and able to work for pay, currently available to work, and have actively searched for work. [ILO, http://www.ilo.org/public/english/bureau/stat/res/index.htm]",Percent of total labor force,Units,Source: National Statistics Office. National Institute of Statistics of Honduras Latest actual data: 2023. Last population census Employment type: National definition Primary domestic currency: Honduran lempira Data last updated: 09/2024,6.864,7.018,6.667,6.504,6.349,6.818,6.667,7.092,6.944,6.667,4.267,4.58,3.06,3.157,3.202,3.24,4.37,3.32,4.02,3.85,3.918,4.0,4.02,5.3,5.99,4.909,3.575,3.211,3.156,3.292,4.119,4.474,3.754,4.096,5.488,6.147,6.727,5.528,5.648,5.386,10.912,8.569,8.9,8.082,8.005,2023
532,HKG,Hong Kong SAR,LUR,Unemployment rate,"Unemployment rate can be defined by either the national definition, the ILO harmonized definition, or the OECD harmonized definition. The OECD harmonized unemployment rate gives the number of unemployed persons as a percentage of the labor force (the total number of people employed plus unemployed). [OECD Main Economic Indicators, OECD, monthly] As defined by the International Labour Organization, unemployed workers are those who are currently not working but are willing and able to work for pay, currently available to work, and have actively searched for work. [ILO, http://www.ilo.org/public/english/bureau/stat/res/index.htm]",Percent of total labor force,Units,Source: National Statistics Office. Data retrieved from CEIC Latest actual data: 2023 Employment type: National definition Primary domestic currency: Hong Kong dollar Data last updated: 09/2024,3.8,3.9,3.522,4.35,3.875,3.182,2.819,1.737,1.365,1.079,1.332,1.797,1.959,1.971,1.919,3.186,2.765,2.201,4.704,6.251,4.946,5.086,7.32,7.94,6.809,5.591,4.79,4.011,3.519,5.262,4.329,3.421,3.286,3.401,3.296,3.315,3.393,3.124,2.805,2.916,5.808,5.175,4.319,2.948,2.804,2023
944,HUN,Hungary,LUR,Unemployment rate,"Unemployment rate can be defined by either the national definition, the ILO harmonized definition, or the OECD harmonized definition. The OECD harmonized unemployment rate gives the number of unemployed persons as a percentage of the labor force (the total number of people employed plus unemployed). [OECD Main Economic Indicators, OECD, monthly] As defined by the International Labour Organization, unemployed workers are those who are currently not working but are willing and able to work for pay, currently available to work, and have actively searched for work. [ILO, http://www.ilo.org/public/english/bureau/stat/res/index.htm]",Percent of total labor force,Units,"Source: National Statistics Office Latest actual data: 2023. Economically active population aged 15-64 (Available from 2009 based on authorities' data source. Pre-2009, the series show economically active pop. Aged 15-74) Employment type: Harmonized ILO definition Primary domestic currency: Hungarian forint Data last updated: 09/2024",0.607,0.232,0.154,0.173,0.117,0.041,0.212,0.315,0.463,0.531,2.082,8.415,9.303,11.29,10.118,10.17,9.89,8.73,7.8,7.0,6.433,5.74,5.843,5.901,6.122,6.8,7.075,7.0,7.425,9.675,10.775,10.675,10.675,9.825,7.525,6.625,4.975,4.0,3.6,3.3,4.125,4.05,3.6,4.125,4.4,2023
176,ISL,Iceland,LUR,Unemployment rate,"Unemployment rate can be defined by either the national definition, the ILO harmonized definition, or the OECD harmonized definition. The OECD harmonized unemployment rate gives the number of unemployed persons as a percentage of the labor force (the total number of people employed plus unemployed). [OECD Main Economic Indicators, OECD, monthly] As defined by the International Labour Organization, unemployed workers are those who are currently not working but are willing and able to work for pay, currently available to work, and have actively searched for work. [ILO, http://www.ilo.org/public/english/bureau/stat/res/index.htm]",Percent of total labor force,Units,"Source: Labor Directorate Latest actual data: 2023 Notes: LHEM series is from the OECD, hourly earnings in the manufacturing sector Employment type: National definition Primary domestic currency: Icelandic króna Data last updated: 09/2024",0.313,0.365,0.67,1.022,1.254,0.906,0.656,0.441,0.636,1.658,2.594,2.925,4.665,5.764,5.776,5.25,4.153,4.204,3.314,2.489,2.633,2.791,3.515,3.525,3.417,2.883,3.2,2.492,3.325,8.008,8.317,7.7,6.617,5.833,5.417,4.5,3.342,3.283,3.1,3.925,6.433,6.017,3.75,3.383,3.79,2023
534,IND,India,LUR,Unemployment rate,"Unemployment rate can be defined by either the national definition, the ILO harmonized definition, or the OECD harmonized definition. The OECD harmonized unemployment rate gives the number of unemployed persons as a percentage of the labor force (the total number of people employed plus unemployed). [OECD Main Economic Indicators, OECD, monthly] As defined by the International Labour Organization, unemployed workers are those who are currently not working but are willing and able to work for pay, currently available to work, and have actively searched for work. [ILO, http://www.ilo.org/public/english/bureau/stat/res/index.htm]",Percent of total labor force,Units,Source:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1980
536,IDN,Indonesia,LUR,Unemployment rate,"Unemployment rate can be defined by either the national definition, the ILO harmonized definition, or the OECD harmonized definition. The OECD harmonized unemployment rate gives the number of unemployed persons as a percentage of the labor force (the total number of people employed plus unemployed). [OECD Main Economic Indicators, OECD, monthly] As defined by the International Labour Organization, unemployed workers are those who are currently not working but are willing and able to work for pay, currently available to work, and have actively searched for work. [ILO, http://www.ilo.org/public/english/bureau/stat/res/index.htm]",Percent of total labor force,Units,"Source: National Statistics Office. CEIC and EMED Emerging Asia Latest actual data: 2023. Since 2004 the authorities issue unemployment data twice a year, February and August. Annual uses the last data available Employment type: National definition Primary domestic currency: Indonesian rupiah Data last updated: 09/2024",,,,,1.62,2.22,2.75,2.64,2.89,2.86,2.59,2.67,2.79,2.83,4.47,7.42,4.998,4.77,5.46,6.36,6.08,8.1,9.06,9.67,9.86,11.24,10.28,9.11,8.39,7.87,7.14,6.56,6.14,6.25,5.94,6.18,5.61,5.5,5.24,5.18,7.07,6.49,5.86,5.32,5.2,2023
